Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20
22504;150610;M;California;70;297730;07/06/2019;GGOEADHH055999;22 oz Android Bottle;Bottles;10;299;60;Clicked;5;35000;169416;6;BT30;300
52097;132210;F;New York;350;298420;07/06/2019;GGOEGHPA002910;Google Trucker Hat;Headgear;10;1759;1299;Not Used;5;35000;169416;6;HGEAR30;300
52161;150610;M;California;70;297710;07/06/2019;GGOEAAAH083314;Android Mens Paradise Short Sleeve Tee Olive;Android;10;1999;60;Clicked;1;35000;169416;6;AND30;300
52162;170330;M;California;470;298280;07/06/2019;GGOEAAAH083316;Android Mens Paradise Short Sleeve Tee Olive;Android;10;1599;60;Clicked;1;35000;169416;6;AND30;300
52170;145270;M;California;430;297880;07/06/2019;GGOEWCKQ085457;Waze Pack of 9 Decal Set;Accessories;10;1359;60;Clicked;1;35000;169416;6;ACC30;300
52171;178940;F;California;370;298130;07/06/2019;GGOEWCKQ085457;Waze Pack of 9 Decal Set;Accessories;10;1359;60;Clicked;1;35000;169416;6;ACC30;300
48743;130500;F;Chicago;100;400710;08/10/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;2490;1999;Clicked;1;35000;179954;10;ELEC10;100
48744;130500;F;Chicago;100;400720;08/10/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;20;1190;1299;Clicked;1;35000;179954;10;ELEC10;100
48745;130500;F;Chicago;100;400750;08/10/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;10;1190;60;Clicked;1;35000;179954;10;ELEC10;100
48746;130500;F;Chicago;100;400770;08/10/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Clicked;1;35000;179954;10;ELEC10;100
48747;130500;F;Chicago;100;400770;08/10/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;20;1490;60;Clicked;1;35000;179954;10;ELEC10;100
48748;130500;F;Chicago;100;400780;08/10/2019;GGOENEBQ084699;Nest Learning Thermostat 3rd GenUSA  White;NestUSA;10;1490;60;Used;1;35000;179954;10;ELEC10;100
48749;130500;F;Chicago;100;400790;08/10/2019;GGOENEBQ084699;Nest Learning Thermostat 3rd GenUSA  White;NestUSA;10;1490;60;Used;1;35000;179954;10;ELEC10;100
48750;130500;F;Chicago;100;400840;08/10/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;1490;60;Used;1;35000;179954;10;ELEC10;100
48751;176110;M;New York;260;401140;08/10/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;20;1190;1299;Clicked;1;35000;179954;10;ELEC10;100
48752;176110;M;New York;260;401170;08/10/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Clicked;1;35000;179954;10;ELEC10;100
48753;176110;M;New York;260;401170;08/10/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;20;1190;60;Not Used;1;35000;179954;10;ELEC10;100
48754;176110;M;New York;260;401170;08/10/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;20;790;60;Used;1;35000;179954;10;ELEC10;100
48755;176110;M;New York;260;401200;08/10/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;1490;60;Used;1;35000;179954;10;ELEC10;100
48756;176110;M;New York;260;401200;08/10/2019;GGOENEBQ084699;Nest Learning Thermostat 3rd GenUSA  White;NestUSA;10;1490;60;Used;1;35000;179954;10;ELEC10;100
48757;176110;M;New York;260;401220;08/10/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;20;1190;60;Clicked;1;35000;179954;10;ELEC10;100
48758;176110;M;New York;260;401230;08/10/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;20;1190;60;Not Used;1;35000;179954;10;ELEC10;100
48759;176110;M;New York;260;401240;08/10/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;1490;60;Clicked;1;35000;179954;10;ELEC10;100
48760;176110;M;New York;260;401280;08/10/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Clicked;1;35000;179954;10;ELEC10;100
48761;176110;M;New York;260;401290;08/10/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;30;1190;60;Clicked;1;35000;179954;10;ELEC10;100
48762;176110;M;New York;260;401300;08/10/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Clicked;1;35000;179954;10;ELEC10;100
48763;151670;M;California;20;400680;08/10/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Clicked;1;35000;179954;10;ELEC10;100
48764;151670;M;California;20;400680;08/10/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;10;1190;60;Used;1;35000;179954;10;ELEC10;100
48765;154430;M;Chicago;270;400840;08/10/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;10;790;60;Clicked;1;35000;179954;10;ELEC10;100
48766;154430;M;Chicago;270;400850;08/10/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;1490;60;Used;1;35000;179954;10;ELEC10;100
48767;154430;M;Chicago;270;400850;08/10/2019;GGOENEBQ079199;Nest Protect Smoke  CO White Wired AlarmUSA;NestUSA;10;790;60;Clicked;1;35000;179954;10;ELEC10;100
48768;154430;M;Chicago;270;400940;08/10/2019;GGOENEBQ079199;Nest Protect Smoke  CO White Wired AlarmUSA;NestUSA;30;790;60;Clicked;1;35000;179954;10;ELEC10;100
48769;154430;M;Chicago;270;400950;08/10/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;20;1490;60;Used;1;35000;179954;10;ELEC10;100
48770;154430;M;Chicago;270;400970;08/10/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;10;1190;60;Clicked;1;35000;179954;10;ELEC10;100
48771;154430;M;Chicago;270;400980;08/10/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;40;790;60;Clicked;1;35000;179954;10;ELEC10;100
48772;154430;M;Chicago;270;401020;08/10/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Clicked;1;35000;179954;10;ELEC10;100
48773;154430;M;Chicago;270;401040;08/10/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;10;790;60;Used;1;35000;179954;10;ELEC10;100
48774;154430;M;Chicago;270;401050;08/10/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Used;1;35000;179954;10;ELEC10;100
48775;154430;M;Chicago;270;401130;08/10/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;20;1190;60;Clicked;1;35000;179954;10;ELEC10;100
49408;176110;M;New York;260;401260;08/10/2019;GGOEGFKQ020399;Google Laptop and Cell Phone Stickers;Office;10;239;60;Used;1;35000;179954;10;OFF10;100
49409;176110;M;New York;260;401310;08/10/2019;GGOEGFKQ020799;Google Doodle Decal;Office;50;299;500;Used;1;35000;179954;10;OFF10;100
49410;151670;M;California;20;400700;08/10/2019;GGOEGFKQ020799;Google Doodle Decal;Office;10;239;60;Used;1;35000;179954;10;OFF10;100
49411;154430;M;Chicago;270;401010;08/10/2019;GGOEGOXQ016399;Badge Holder;Office;20;159;60;Not Used;1;35000;179954;10;OFF10;100
50365;130500;F;Chicago;100;400750;08/10/2019;GGOEGADJ057113;Google Mens Performance 14 Zip Pullover HeatherBlack;Apparel;10;264;60;Clicked;18;35000;179954;10;SALE10;100
50366;130500;F;Chicago;100;400790;08/10/2019;GGOEYAAB031816;YouTube Mens Short Sleeve Hero Tee Black;Apparel;10;68;60;Used;18;35000;179954;10;SALE10;100
50367;130500;F;Chicago;100;400790;08/10/2019;GGOEYAEJ029513;YouTube Womens Short Sleeve Triblend Badge Tee Charcoal;Apparel;10;76;60;Used;18;35000;179954;10;SALE10;100
50368;176110;M;New York;260;401180;08/10/2019;GGOEYAAJ033017;YouTube Mens Long  Lean Tee Charcoal;Apparel;10;999;60;Clicked;18;35000;179954;10;SALE10;100
50369;176110;M;New York;260;401250;08/10/2019;GGOEGALP034314;Google Womens Vintage Hero Tee Lavender;Apparel;10;76;60;Not Used;18;35000;179954;10;SALE10;100
50370;176110;M;New York;260;401260;08/10/2019;GGOEGAHB057415;Google Mens Performance Polo GreyBlack;Apparel;10;5039;60;Clicked;18;35000;179954;10;SALE10;100
50371;176110;M;New York;260;401310;08/10/2019;GGOEGAAH034015;Google Mens Vintage Badge Tee Sage;Apparel;10;57;500;Clicked;18;35000;179954;10;SALE10;100
50372;176110;M;New York;260;401310;08/10/2019;GGOEGAEJ028015;Google Womens Short Sleeve Hero Tee Grey;Apparel;10;51;500;Not Used;18;35000;179954;10;SALE10;100
50373;176110;M;New York;260;401310;08/10/2019;GGOEGAEJ028114;Google Womens Short Sleeve Badge Tee Grey;Apparel;10;51;500;Used;18;35000;179954;10;SALE10;100
50374;176110;M;New York;260;401310;08/10/2019;GGOEGALB036517;Google Womens Scoop Neck Tee Black;Apparel;10;60;500;Clicked;18;35000;179954;10;SALE10;100
50375;176110;M;New York;260;401310;08/10/2019;GGOEGALJ060117;Google Womens Short Sleeve Performance Tee Pewter;Apparel;10;66;500;Not Used;18;35000;179954;10;SALE10;100
50376;151670;M;California;20;400700;08/10/2019;GGOEYAAB031816;YouTube Mens Short Sleeve Hero Tee Black;Apparel;10;68;60;Not Used;18;35000;179954;10;SALE10;100
50377;154430;M;Chicago;270;400880;08/10/2019;GGOEGAAJ032313;Google Mens Short Sleeve Hero Tee Charcoal;Apparel;10;1329;60;Not Used;18;35000;179954;10;SALE10;100
50378;154430;M;Chicago;270;400910;08/10/2019;GGOEGAAB010514;Google Mens 100 Cotton Short Sleeve Hero Tee Black;Apparel;10;1359;60;Used;18;35000;179954;10;SALE10;100
50379;154430;M;Chicago;270;400910;08/10/2019;GGOEGAAB010517;Google Mens 100 Cotton Short Sleeve Hero Tee Black;Apparel;10;1359;60;Clicked;18;35000;179954;10;SALE10;100
50380;154430;M;Chicago;270;401010;08/10/2019;GGOEGAEC029117;Google Womens Short Sleeve Hero Tee Sky Blue;Apparel;10;1519;60;Clicked;18;35000;179954;10;SALE10;100
50381;154430;M;Chicago;270;401010;08/10/2019;GGOEGAEJ028917;Google Womens Short Sleeve Hero Dark Grey;Apparel;10;1063;60;Used;18;35000;179954;10;SALE10;100
50382;154430;M;Chicago;270;401010;08/10/2019;GGOEGAEJ030817;Google Womens Long Sleeve Blended Cardigan Charcoal;Apparel;10;1679;60;Clicked;18;35000;179954;10;SALE10;100
50383;154430;M;Chicago;270;401010;08/10/2019;GGOEGAER029717;Google Womens Short Sleeve Hero Tee Red Heather;Apparel;10;1519;60;Clicked;18;35000;179954;10;SALE10;100
50384;154430;M;Chicago;270;401010;08/10/2019;GGOEGALB036517;Google Womens Scoop Neck Tee Black;Apparel;10;48;60;Used;18;35000;179954;10;SALE10;100
50385;154430;M;Chicago;270;401010;08/10/2019;GGOEGALJ034417;Google Womens Vintage Hero Tee Platinum;Apparel;10;456;60;Used;18;35000;179954;10;SALE10;100
50386;154430;M;Chicago;270;401010;08/10/2019;GGOEGALJ057917;Google Womens Short Sleeve Performance Tee Charcoal;Apparel;10;220;60;Clicked;18;35000;179954;10;SALE10;100
50387;154430;M;Chicago;270;401010;08/10/2019;GGOEGAPB058217;Google Womens Lightweight Microfleece Jacket;Apparel;10;4199;60;Used;18;35000;179954;10;SALE10;100
50388;154430;M;Chicago;270;401010;08/10/2019;GGOEGAPB058617;Google Womens Yoga Jacket Black;Apparel;10;420;60;Clicked;18;35000;179954;10;SALE10;100
50389;154430;M;Chicago;270;401010;08/10/2019;GGOEGATC060317;Google Womens 14 Zip Performance Pullover TwoTone Blue;Apparel;10;260;60;Clicked;18;35000;179954;10;SALE10;100
50390;154430;M;Chicago;270;401010;08/10/2019;GGOEGHPB071610;Google Twill Cap;Apparel;10;879;60;Clicked;18;35000;179954;10;SALE10;100
50391;154430;M;Chicago;270;401060;08/10/2019;GGOEGAAB010514;Google Mens 100 Cotton Short Sleeve Hero Tee Black;Apparel;10;1359;60;Clicked;18;35000;179954;10;SALE10;100
50392;154430;M;Chicago;270;401100;08/10/2019;GGOEGAAJ032617;Google Mens Short Sleeve Badge Tee Charcoal;Apparel;10;1063;60;Clicked;18;35000;179954;10;SALE10;100
50393;154430;M;Chicago;270;401100;08/10/2019;GGOEGAAL010617;Google Mens 100 Cotton Short Sleeve Hero Tee Navy;Apparel;10;1359;60;Used;18;35000;179954;10;SALE10;100
50394;154430;M;Chicago;270;401100;08/10/2019;GGOEGADC059517;Google Mens Microfiber 14 Zip Pullover BlueIndigo;Apparel;10;300;60;Used;18;35000;179954;10;SALE10;100
50395;154430;M;Chicago;270;401120;08/10/2019;GGOEGAEJ028016;Google Womens Short Sleeve Hero Tee Grey;Apparel;10;408;1299;Not Used;18;35000;179954;10;SALE10;100
50396;154430;M;Chicago;270;401120;08/10/2019;GGOEGAEJ030816;Google Womens Long Sleeve Blended Cardigan Charcoal;Apparel;10;1679;1299;Clicked;18;35000;179954;10;SALE10;100
50397;154430;M;Chicago;270;401120;08/10/2019;GGOEGAEJ035317;Google Vintage Henley GreyBlack;Apparel;10;1679;1299;Clicked;18;35000;179954;10;SALE10;100
50398;154430;M;Chicago;270;401120;08/10/2019;GGOEGALB036516;Google Womens Scoop Neck Tee Black;Apparel;10;48;1299;Used;18;35000;179954;10;SALE10;100
50731;154430;M;Chicago;270;401010;08/10/2019;GGOEGBJC019999;Collapsible Shopping Bag;Bags;10;399;60;Clicked;18;35000;179954;10;AIO10;100
50732;154430;M;Chicago;270;401010;08/10/2019;GGOEGBJL013999;Google Canvas Tote NaturalNavy;Bags;10;1279;60;Not Used;18;35000;179954;10;AIO10;100
50733;154430;M;Chicago;270;401010;08/10/2019;GGOEGBMJ013399;Sport Bag;Bags;10;399;60;Clicked;18;35000;179954;10;AIO10;100
50997;176110;M;New York;260;401310;08/10/2019;GGOEGDHC018299;Google 22 oz Water Bottle;Drinkware;40;299;500;Clicked;18;35000;179954;10;EXTRA10;100
50998;151670;M;California;20;400690;08/10/2019;GGOEGDHC018299;Google 22 oz Water Bottle;Drinkware;20;239;60;Used;18;35000;179954;10;EXTRA10;100
50999;151670;M;California;20;400690;08/10/2019;GGOEGDHC074099;Google 17oz Stainless Steel Sport Bottle;Drinkware;10;1679;60;Clicked;18;35000;179954;10;EXTRA10;100
51000;151670;M;California;20;400690;08/10/2019;GGOEGDHQ015399;26 oz Double Wall Insulated Bottle;Drinkware;10;1999;60;Used;18;35000;179954;10;EXTRA10;100
51001;151670;M;California;20;400690;08/10/2019;GGOEGDHR018499;Google 22 oz Water Bottle;Drinkware;20;239;60;Not Used;18;35000;179954;10;EXTRA10;100
51002;151670;M;California;20;400690;08/10/2019;GGOEGFYQ016599;Foam Can and Bottle Cooler;Drinkware;40;111;60;Not Used;18;35000;179954;10;EXTRA10;100
51003;154430;M;Chicago;270;401060;08/10/2019;GGOEGDWR015799;Red Shine 15 oz Mug;Drinkware;10;1039;60;Clicked;18;35000;179954;10;EXTRA10;100
51004;154430;M;Chicago;270;401120;08/10/2019;GGOEGDWR015799;Red Shine 15 oz Mug;Drinkware;10;1039;1299;Used;18;35000;179954;10;EXTRA10;100
51334;130500;F;Chicago;100;400750;08/10/2019;GGOEGPXR023199;Google Collapsible Pet Bowl;Lifestyle;10;399;60;Used;18;35000;179954;10;EXTRA10;100
51335;176110;M;New York;260;401170;08/10/2019;GGOEGHGH019699;Google Sunglasses;Lifestyle;10;28;60;Used;18;35000;179954;10;EXTRA10;100
51336;176110;M;New York;260;401270;08/10/2019;GGOEGHGC019799;Google Sunglasses;Lifestyle;10;35;60;Clicked;18;35000;179954;10;EXTRA10;100
51337;176110;M;New York;260;401270;08/10/2019;GGOEGHGT019599;Google Sunglasses;Lifestyle;10;35;60;Used;18;35000;179954;10;EXTRA10;100
51338;151670;M;California;20;400690;08/10/2019;GGOEGFSR022099;Google Kick Ball;Lifestyle;20;159;60;Used;18;35000;179954;10;EXTRA10;100
51339;154430;M;Chicago;270;401090;08/10/2019;GGOEGHGC019799;Google Sunglasses;Lifestyle;30;28;60;Clicked;18;35000;179954;10;EXTRA10;100
51340;154430;M;Chicago;270;401090;08/10/2019;GGOEGHGH019699;Google Sunglasses;Lifestyle;30;28;60;Used;18;35000;179954;10;EXTRA10;100
51341;154430;M;Chicago;270;401090;08/10/2019;GGOEGHGR019499;Google Sunglasses;Lifestyle;30;28;60;Used;18;35000;179954;10;EXTRA10;100
51342;154430;M;Chicago;270;401090;08/10/2019;GGOEGHGT019599;Google Sunglasses;Lifestyle;30;28;60;Used;18;35000;179954;10;EXTRA10;100
51343;154430;M;Chicago;270;401100;08/10/2019;GGOEGCBC016999;Google Pet Feeding Mat;Lifestyle;10;168;60;Clicked;18;35000;179954;10;EXTRA10;100
51779;130500;F;Chicago;100;400750;08/10/2019;GGOENEBQ086799;Nest Thermostat E  USA;Nest;10;990;60;Used;5;35000;179954;10;NE10;100
51780;130500;F;Chicago;100;400760;08/10/2019;GGOENEBQ086799;Nest Thermostat E  USA;Nest;20;990;60;Clicked;5;35000;179954;10;NE10;100
51781;130500;F;Chicago;100;400790;08/10/2019;GGOENEBQ086799;Nest Thermostat E  USA;Nest;10;990;60;Used;5;35000;179954;10;NE10;100
51782;130500;F;Chicago;100;400830;08/10/2019;GGOENEBQ086499;Nest Cam IQ  USA;Nest;10;1990;60;Clicked;5;35000;179954;10;NE10;100
51783;130500;F;Chicago;100;400830;08/10/2019;GGOENEBQ092399;Nest Cam IQ Outdoor  USA Preorder;Nest;10;2790;60;Clicked;5;35000;179954;10;NE10;100
51784;176110;M;New York;260;401160;08/10/2019;GGOENEBQ086799;Nest Thermostat E  USA;Nest;10;990;60;Clicked;5;35000;179954;10;NE10;100
51785;176110;M;New York;260;401210;08/10/2019;GGOENEBQ086799;Nest Thermostat E  USA;Nest;10;990;60;Used;5;35000;179954;10;NE10;100
51786;154430;M;Chicago;270;400900;08/10/2019;GGOENEBQ086799;Nest Thermostat E  USA;Nest;10;990;60;Clicked;5;35000;179954;10;NE10;100
51787;154430;M;Chicago;270;400920;08/10/2019;GGOENEBQ086799;Nest Thermostat E  USA;Nest;10;990;60;Clicked;5;35000;179954;10;NE10;100
51788;154430;M;Chicago;270;400960;08/10/2019;GGOENEBQ086799;Nest Thermostat E  USA;Nest;10;990;60;Not Used;5;35000;179954;10;NE10;100
51789;154430;M;Chicago;270;401030;08/10/2019;GGOENEBQ086799;Nest Thermostat E  USA;Nest;20;990;60;Clicked;5;35000;179954;10;NE10;100
51790;154430;M;Chicago;270;401070;08/10/2019;GGOENEBQ086799;Nest Thermostat E  USA;Nest;10;990;1299;Used;5;35000;179954;10;NE10;100
51791;154430;M;Chicago;270;401080;08/10/2019;GGOENEBQ086499;Nest Cam IQ  USA;Nest;10;1990;60;Used;5;35000;179954;10;NE10;100
51792;154430;M;Chicago;270;401110;08/10/2019;GGOENEBQ086799;Nest Thermostat E  USA;Nest;10;990;60;Used;5;35000;179954;10;NE10;100
27064;153110;F;Chicago;400;434680;15/11/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;10;1190;60;Not Used;1;40000;73708;11;ELEC20;200
27065;153110;F;Chicago;400;434690;15/11/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;20;1190;60;Clicked;1;40000;73708;11;ELEC20;200
27066;153110;F;Chicago;400;434730;15/11/2019;GGOENEBD084799;Nest Learning Thermostat 3rd GenUSA  Copper;NestUSA;10;1490;1299;Clicked;1;40000;73708;11;ELEC20;200
27067;167250;F;Chicago;480;434900;15/11/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;20;1190;60;Clicked;1;40000;73708;11;ELEC20;200
27068;169230;F;New York;230;434930;15/11/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;1490;60;Clicked;1;40000;73708;11;ELEC20;200
27069;169230;F;New York;230;434960;15/11/2019;GGOENEBQ079199;Nest Protect Smoke  CO White Wired AlarmUSA;NestUSA;30;790;60;Used;1;40000;73708;11;ELEC20;200
27070;169230;F;New York;230;435020;15/11/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;20;1190;60;Used;1;40000;73708;11;ELEC20;200
27071;132800;F;California;430;434480;15/11/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;1299;Used;1;40000;73708;11;ELEC20;200
27072;132800;F;California;430;434490;15/11/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;30;1190;60;Clicked;1;40000;73708;11;ELEC20;200
27073;132800;F;California;430;434510;15/11/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;1490;60;Clicked;1;40000;73708;11;ELEC20;200
27074;132800;F;California;430;434510;15/11/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;10;790;60;Clicked;1;40000;73708;11;ELEC20;200
27075;132800;F;California;430;434510;15/11/2019;GGOENEBQ079199;Nest Protect Smoke  CO White Wired AlarmUSA;NestUSA;10;790;60;Used;1;40000;73708;11;ELEC20;200
27076;132800;F;California;430;434520;15/11/2019;GGOENEBD084799;Nest Learning Thermostat 3rd GenUSA  Copper;NestUSA;40;1490;1299;Clicked;1;40000;73708;11;ELEC20;200
27077;132800;F;California;430;434530;15/11/2019;GGOENEBD084799;Nest Learning Thermostat 3rd GenUSA  Copper;NestUSA;20;1490;1299;Clicked;1;40000;73708;11;ELEC20;200
27078;132800;F;California;430;434570;15/11/2019;GGOENEBD084799;Nest Learning Thermostat 3rd GenUSA  Copper;NestUSA;40;1490;1299;Used;1;40000;73708;11;ELEC20;200
27079;132800;F;California;430;434580;15/11/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Clicked;1;40000;73708;11;ELEC20;200
27080;132800;F;California;430;434610;15/11/2019;GGOENEBQ084699;Nest Learning Thermostat 3rd GenUSA  White;NestUSA;20;1490;60;Clicked;1;40000;73708;11;ELEC20;200
27081;132800;F;California;430;434650;15/11/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;1490;60;Not Used;1;40000;73708;11;ELEC20;200
27082;132800;F;California;430;434670;15/11/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;1299;Clicked;1;40000;73708;11;ELEC20;200
27083;132800;F;California;430;434680;15/11/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;20;1190;60;Clicked;1;40000;73708;11;ELEC20;200
27084;158640;F;California;170;434760;15/11/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Not Used;1;40000;73708;11;ELEC20;200
27085;158640;F;California;170;434770;15/11/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;1490;60;Clicked;1;40000;73708;11;ELEC20;200
27086;146620;M;California;360;435050;15/11/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;30;790;60;Clicked;1;40000;73708;11;ELEC20;200
27087;146620;M;California;360;435070;15/11/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;1490;60;Clicked;1;40000;73708;11;ELEC20;200
27088;146620;M;California;360;435070;15/11/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;10;1190;60;Used;1;40000;73708;11;ELEC20;200
27089;146620;M;California;360;435090;15/11/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Clicked;1;40000;73708;11;ELEC20;200
27090;146620;M;California;360;435150;15/11/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;1490;60;Clicked;1;40000;73708;11;ELEC20;200
27091;146620;M;California;360;435230;15/11/2019;GGOENEBD084799;Nest Learning Thermostat 3rd GenUSA  Copper;NestUSA;10;1490;60;Clicked;1;40000;73708;11;ELEC20;200
27092;146620;M;California;360;435240;15/11/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Clicked;1;40000;73708;11;ELEC20;200
27093;146620;M;California;360;435270;15/11/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;1490;1999;Clicked;1;40000;73708;11;ELEC20;200
27094;146620;M;California;360;435280;15/11/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;40;1490;60;Clicked;1;40000;73708;11;ELEC20;200
27095;171800;F;Chicago;350;435360;15/11/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;30;1190;60;Used;1;40000;73708;11;ELEC20;200
27096;171800;F;Chicago;350;435380;15/11/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;20;1190;60;Clicked;1;40000;73708;11;ELEC20;200
27097;171800;F;Chicago;350;435400;15/11/2019;GGOENEBQ079199;Nest Protect Smoke  CO White Wired AlarmUSA;NestUSA;50;790;60;Clicked;1;40000;73708;11;ELEC20;200
27098;171800;F;Chicago;350;435410;15/11/2019;GGOENEBQ079199;Nest Protect Smoke  CO White Wired AlarmUSA;NestUSA;10;790;60;Clicked;1;40000;73708;11;ELEC20;200
27099;171800;F;Chicago;350;435420;15/11/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;1490;60;Used;1;40000;73708;11;ELEC20;200
27100;171800;F;Chicago;350;435430;15/11/2019;GGOENEBQ079199;Nest Protect Smoke  CO White Wired AlarmUSA;NestUSA;10;790;60;Used;1;40000;73708;11;ELEC20;200
28350;153110;F;Chicago;400;434700;15/11/2019;GGOEGFKA022299;Keyboard DOT Sticker;Office;40;15;60;Clicked;1;40000;73708;11;OFF20;200
28351;153110;F;Chicago;400;434700;15/11/2019;GGOEGGOA017399;Maze Pen;Office;30;99;60;Clicked;1;40000;73708;11;OFF20;200
28352;153110;F;Chicago;400;434710;15/11/2019;GGOEGOAQ012899;Ballpoint LED Light Pen;Office;20;20;60;Used;1;40000;73708;11;OFF20;200
28353;153110;F;Chicago;400;434710;15/11/2019;GGOEGOLC014299;Google Metallic Notebook Set;Office;20;479;60;Used;1;40000;73708;11;OFF20;200
28354;153110;F;Chicago;400;434740;15/11/2019;GGOEGFKQ020399;Google Laptop and Cell Phone Stickers;Office;50;299;60;Clicked;1;40000;73708;11;OFF20;200
28355;153110;F;Chicago;400;434740;15/11/2019;GGOEGGOA017399;Maze Pen;Office;200;99;60;Used;1;40000;73708;11;OFF20;200
28356;167250;F;Chicago;480;434870;15/11/2019;GGOEGFKQ020399;Google Laptop and Cell Phone Stickers;Office;10;299;60;Used;1;40000;73708;11;OFF20;200
28357;167250;F;Chicago;480;434870;15/11/2019;GGOEYFKQ020699;YouTube Custom Decals;Office;10;5;60;Used;1;40000;73708;11;OFF20;200
